,id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
1628,1628,13,11,12,54.76,6.34,65,7,"Jordan Pickford,Billy Jones,John O'Shea,Lamine Koné,Bryan Oviedo,Adnan Januzaj,Didier Ndong,Darron Gibson,Sebastian Larsson,Fabio Borini,Jermain Defoe",2,3,64.29,10,31,6.32,1,6,4,0.28,16,0,9,50,10,16,3,2,7,59.38,"Joel Robles,Seamus Coleman,Ramiro Funes Mori,Ashley Williams,Leighton Baines,Morgan Schneiderlin,Idrissa Gueye,Tom Davies,Ross Barkley,Romelu Lukaku,Ademola Lookman",51.46,6,3,31,1,8,63.33,2,433,5,6,Stuart Attwell,6,0.64,16,0,David Moyes,12,9,1,80,2,13,13,57.14,Sunderland,7,0,13,4,451,0,6,12,20,73.56,4,6,Everton,Ronald Koeman,16,8,10,6.2,1,25,6,0,9,1,0.72,Goodison Park,13,13,78.7,25-02-17,29,6.67,22,70.18,0.36,10,EPL
1636,1636,10,7,8,46.13,6.28,83.33,5,"Tom Heaton,Matthew Lowton,Ben Mee,Michael Keane,Stephen Ward,George Boyd,Ashley Westwood,Joey Barton,Robbie Brady,Ashley Barnes,Andre Gray",2,6,100,8,48,6.25,3,4,2,0.36,8,2,5,50,6,26,5,2,1,75,"Eldin Jakupovic,Omar Elabdellaoui,Andrea Ranocchia,Harry Maguire,Andrew Robertson,Alfred N'Diaye,Tom Huddlestone,Ahmed Elmohamady,Shaun Maloney,Kamil Grosicki,Dieumerci Mbokani",54.11,4,2,48,2,6,60,4,4231,7,5,Martin Atkinson,2,0.67,26,0,Sean Dyche,10,5,0,80,1,4,6,62.5,Burnley,7,6,6,0,442,5,4,7,15,69.37,5,3,Hull,Marco Silva,13,1,2,6.12,0,14,2,1,5,0,0.64,KCOM Stadium,6,5,66.48,25-02-17,15,6.43,8,64.29,0.33,11,EPL
1857,1857,13,5,10,71.41,6.22,82.69,9,"Darren Randolph,Cheikhou Kouyaté,Winston Reid,José Fonte,Aaron Cresswell,Pedro Obiang,Mark Noble,Sofiane Feghouli,Robert Snodgrass,Manuel Lanzini,Michail Antonio",3,6,75,18,53,6.36,2,4,6,0.64,7,0,14,43.75,4,19,5,4,1,42.86,"Heurelho Gomes,Daryl Janmaat,Younes Kaboul,Miguel Britos,José Holebas,Etienne Capoue,Valon Behrami,Tom Cleverley,M'Baye Niang,Troy Deeney,Mauro Zárate",75.68,7,3,53,2,9,50,4,433,4,4,Craig Pawson,5,0.36,19,0,Slaven Bilic,12,14,1,75,1,10,7,64.71,West Ham United,5,2,7,1,4231,2,7,5,9,57.38,9,6,Watford,Walter Mazzarri,14,1,7,5.96,1,27,5,1,4,2,0.36,Vicarage Road,17,15,60.59,25-02-17,21,6.48,16,53.41,0.64,13,EPL
1859,1859,9,6,8,77.02,6.19,53.57,5,"Artur Boruc,Adam Smith,Steve Cook,Tyrone Mings,Charlie Daniels,Harry Arter,Andrew Surman,Ryan Fraser,Jack Wilshere,Marc Pugh,Joshua King",0,5,50,12,19,6.25,4,2,8,0.7,10,2,8,71.43,8,12,4,3,3,48.72,"Ben Foster,Craig Dawson,Jonny Evans,Gareth McAuley,Nyom,Jake Livermore,Chris Brunt,Darren Fletcher,James Morrison,Nacer Chadli,Salomón Rondón",83.81,3,3,19,2,11,64.29,4,4141,0,4,Mark Clattenburg,2,0.32,12,1,Eddie Howe,5,8,2,60,2,7,8,68.33,AFC Bournemouth,8,0,8,2,4231,0,3,2,13,60.41,6,6,West Bromwich Albion,Tony Pulis,5,4,4,6.06,2,23,2,1,4,4,0.3,The Hawthorns,15,19,68.31,25-02-17,25,6.46,17,65,0.68,12,EPL
1834,1834,10,11,8,59.86,5.85,72.73,5,"Lee Grant,Phil Bardsley,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Glenn Whelan,Charlie Adam,Ramadan Sobhi,Joe Allen,Marko Arnautovic,Peter Crouch",0,3,54.17,11,27,6.47,3,0,3,0.32,19,1,8,59.38,8,15,5,1,4,53.12,"Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Mousa Dembélé,Victor Wanyama,Ben Davies,Christian Eriksen,Dele Alli,Harry Kane",53.26,4,4,27,3,3,50,2,3421,7,5,Jonathan Moss,8,0.64,15,0,Mark Hughes,12,8,4,80,4,18,10,69.64,Stoke City,12,2,10,5,4231,0,4,7,21,81.99,4,5,Tottenham Hotspur,Mauricio Pochettino,14,9,14,5.91,0,19,8,0,10,1,0.68,White Hart Lane,11,7,80.9,26-02-17,30,6.89,18,50,0.36,5,EPL
1660,1660,19,10,20,75.78,6.39,59.09,12,"Simon Mignolet,Nathaniel Clyne,Lucas Leiva,Joel Matip,James Milner,Emre Can,Georginio Wijnaldum,Adam Lallana,Sadio Mané,Roberto Firmino,Philippe Coutinho",2,4,41.67,8,64,6.46,7,5,5,0.61,8,2,16,81.82,5,36,2,5,5,46.43,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Riyad Mahrez,Wilfred Ndidi,Daniel Drinkwater,Marc Albrighton,Shinji Okazaki,Jamie Vardy",67.6,7,8,64,2,14,69.05,3,442,7,7,Michael Oliver,4,0.31,36,0,Jürgen Klopp,13,16,2,56.25,3,16,8,73.81,Liverpool,11,2,8,6,433,1,7,4,14,47.76,6,12,Leicester City,Craig Shakespeare,5,8,8,6.19,2,47,4,1,6,3,0.39,King Power Stadium,27,18,53.24,27-02-17,28,6.97,17,67.59,0.69,17,EPL
1659,1659,12,7,14,68.51,6.44,38.46,5,"Eldin Jakupovic,Ahmed Elmohamady,Andrea Ranocchia,Harry Maguire,Andrew Robertson,Tom Huddlestone,Lazar Markovic,Alfred N'Diaye,Sam Clucas,Kamil Grosicki,Oumar Niasse",0,2,28.57,12,44,6.15,4,1,6,0.42,11,1,6,80,10,22,3,2,5,46.43,"Kasper Schmeichel,Danny Simpson,Robert Huth,Wes Morgan,Christian Fuchs,Wilfred Ndidi,Daniel Drinkwater,Riyad Mahrez,Shinji Okazaki,Marc Albrighton,Jamie Vardy",63.49,0,4,44,3,6,100,1,4231,11,7,Mike Dean,2,0.49,22,1,Marco Silva,16,6,1,0,3,11,8,69.17,Hull,8,0,8,1,4141,0,0,8,17,58.18,6,4,Leicester City,Craig Shakespeare,13,5,7,6.26,0,28,2,1,3,1,0.58,King Power Stadium,14,12,61.01,04-03-17,24,6.46,16,80.77,0.51,10,EPL
1672,1672,15,8,10,65.57,6.28,60.71,11,"Petr Cech,Héctor Bellerín,Laurent Koscielny,Shkodran Mustafi,Nacho Monreal,Francis Coquelin,Granit Xhaka,Alex Oxlade-Chamberlain,Alex Iwobi,Danny Welbeck,Olivier Giroud",0,2,66.67,8,46,6.4,3,2,6,0.43,14,1,10,85,9,21,6,3,4,77.78,"Simon Mignolet,Nathaniel Clyne,Joel Matip,Ragnar Klavan,James Milner,Emre Can,Georginio Wijnaldum,Adam Lallana,Sadio Mané,Roberto Firmino,Philippe Coutinho",62.56,8,9,46,3,5,46.97,0,433,3,4,Robert Madley,2,0.53,21,0,Arsène Wenger,10,10,2,72.22,3,12,7,67.5,Arsenal,13,3,7,4,4231,1,8,7,18,65.14,3,3,Liverpool,Jürgen Klopp,15,7,3,6.1,2,26,2,1,7,5,0.57,Anfield,16,7,69.88,04-03-17,22,6.7,9,62.7,0.47,7,EPL
1711,1711,13,9,7,55.29,6.43,66.67,11,"Artur Boruc,Adam Smith,Steve Cook,Tyrone Mings,Charlie Daniels,Harry Arter,Andrew Surman,Ryan Fraser,Joshua King,Marc Pugh,Benik Afobe",1,2,33.33,9,31,6.26,1,1,2,0.38,18,1,12,90,15,10,8,1,7,75,"David de Gea,Antonio Valencia,Marcos Rojo,Phil Jones,Luke Shaw,Paul Pogba,Michael Carrick,Juan Mata,Wayne Rooney,Anthony Martial,Zlatan Ibrahimovic",65.39,6,3,31,0,2,58.33,1,4231,8,2,Kevin Friend,1,0.69,10,1,Eddie Howe,14,12,1,52.08,1,6,8,63.89,AFC Bournemouth,11,0,8,5,4231,0,6,5,20,85.22,4,2,Manchester United,José Mourinho,11,7,3,6.23,1,25,1,1,11,3,0.62,Old Trafford,18,5,82.95,04-03-17,22,6.36,11,55.56,0.31,3,EPL
1777,1777,16,4,10,70.53,6.18,63.33,8,"Víctor Valdés,Fabio,Ben Gibson,Daniel Ayala,George Friend,Marten de Roon,Adam Clayton,Grant Leadbitter,Gastón Ramírez,Rudy Gestede,Adama Traoré",3,5,50,16,39,6.34,2,3,5,0.43,9,1,13,70,6,15,0,1,1,63.49,"Lee Grant,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Glenn Whelan,Geoff Cameron,Marko Arnautovic,Joe Allen,Ramadan Sobhi,Peter Crouch",70.97,5,6,39,0,8,67.86,5,4231,5,8,Craig Pawson,6,0.55,15,0,Aitor Karanka,12,13,2,64.29,2,15,24,57.78,Middlesbrough,14,4,24,2,433,1,5,10,13,69.62,6,1,Stoke City,Mark Hughes,20,8,9,6.06,0,29,6,0,3,1,0.57,bet365 Stadium,19,11,71.04,04-03-17,47,6.72,33,59.09,0.45,8,EPL
1805,1805,3,9,5,50.96,6.56,33.33,1,"Paul Robinson,Matthew Lowton,Ben Mee,Michael Keane,Stephen Ward,George Boyd,Jeff Hendrick,Joey Barton,Robbie Brady,Andre Gray,Sam Vokes",0,4,63.09,7,50,6.41,4,0,3,0.32,13,3,1,51.56,9,23,4,2,4,56.79,"Lukasz Fabianski,Kyle Naughton,Federico Fernández,Alfie Mawson,Martin Olsson,Leroy Fer,Jack Cork,Tom Carroll,Luciano Narsingh,Fernando Llorente,Gylfi Sigurdsson",57.54,0,6,50,2,4,100,2,433,8,2,Anthony Taylor,13,0.71,23,1,Sean Dyche,13,1,1,0,3,28,21,57.55,Burnley,11,1,21,3,442,0,0,4,24,76.33,4,2,Swansea City,Paul Clement,13,9,22,6.27,0,9,13,2,6,1,0.68,Liberty Stadium,4,4,78.21,04-03-17,48,6.66,37,87.5,0.29,6,EPL
1851,1851,15,8,20,66.34,6.54,83.33,4,"Fraser Forster,Cédric Soares,Maya Yoshida,Jack Stephens,Ryan Bertrand,Oriol Romeu,Steven Davis,James Ward-Prowse,Dusan Tadic,Nathan Redmond,Manolo Gabbiadini",3,10,40,16,45,6.43,11,5,3,0.7,11,5,11,66.67,6,25,5,2,5,50,"Heurelho Gomes,Younes Kaboul,Sebastian Prödl,Miguel Britos,José Holebas,M'Baye Niang,Valon Behrami,Tom Cleverley,Etienne Capoue,Stefano Okaka,Troy Deeney",68.17,3,1,45,3,15,76.92,8,442,3,11,Jonathan Moss,3,0.38,25,2,Claude Puel,8,11,1,75,3,8,8,64.29,Southampton,4,2,8,1,4231,1,3,6,16,56.82,8,5,Watford,Walter Mazzarri,9,4,7,6.14,0,33,3,4,5,2,0.3,Vicarage Road,13,12,56.93,04-03-17,20,6.56,16,66.67,0.62,20,EPL
1862,1862,11,4,7,58.79,6.62,62.5,7,"Wayne Hennessey,Joel Ward,Mamadou Sakho,James Tomkins,Patrick van Aanholt,Yohan Cabaye,Luka Milivojevic,Wilfried Zaha,Jason Puncheon,Andros Townsend,Christian Benteke",1,2,0,8,51,6.14,4,4,5,0.56,8,1,12,100,5,22,5,2,3,20,"Ben Foster,Craig Dawson,Gareth McAuley,Jonny Evans,Nyom,Jake Livermore,Chris Brunt,James Morrison,Darren Fletcher,Nacer Chadli,Salomón Rondón",62.06,5,10,51,2,7,54.55,2,4141,9,4,Mike Jones,0,0.51,22,0,Sam Allardyce,19,12,0,71.43,0,12,1,97.22,Crystal Palace,17,0,1,0,4231,0,5,8,11,58.01,4,5,West Bromwich Albion,Tony Pulis,12,1,2,6.26,0,25,0,2,3,0,0.44,The Hawthorns,18,10,59.25,04-03-17,22,6.19,5,56.52,0.49,10,EPL
1794,1794,20,6,15,80.6,6.65,50,9,"Willy Caballero,Bacary Sagna,Aleksandar Kolarov,John Stones,Gaël Clichy,Fernandinho,David Silva,Yaya Touré,Raheem Sterling,Sergio Agüero,Leroy Sané",0,4,100,11,22,6.19,7,2,8,0.67,8,2,9,66.67,6,13,3,2,3,85,"Jordan Pickford,Billy Jones,John O'Shea,Lamine Koné,Bryan Oviedo,Adnan Januzaj,Didier Ndong,Darron Gibson,Sebastian Larsson,Fabio Borini,Jermain Defoe",79.6,6,6,22,2,12,72.22,2,451,9,11,Martin Atkinson,4,0.29,13,1,Josep Guardiola,19,9,0,68.75,0,10,10,62.7,Manchester City,13,3,10,1,433,3,6,2,11,59.35,7,4,Sunderland,David Moyes,4,3,4,6.26,1,34,4,2,5,4,0.33,Stadium of Light,19,18,54.36,05-03-17,25,6.27,12,75.6,0.71,14,EPL
1827,1827,10,8,11,68.61,6.15,50,4,"Joel Robles,Seamus Coleman,Ramiro Funes Mori,Ashley Williams,Leighton Baines,Morgan Schneiderlin,Idrissa Gueye,Gareth Barry,Tom Davies,Ross Barkley,Romelu Lukaku",1,2,55.56,9,29,6.3,4,3,4,0.43,15,0,5,73.44,7,15,8,1,1,55.88,"Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Mousa Dembélé,Victor Wanyama,Ben Davies,Christian Eriksen,Dele Alli,Harry Kane",66.14,1,11,29,4,7,88.89,1,3421,11,6,Michael Oliver,6,0.52,15,0,Ronald Koeman,19,5,1,25,3,22,11,65,Everton,12,4,11,2,4321,2,1,5,20,70.04,3,2,Tottenham Hotspur,Mauricio Pochettino,14,7,11,6.09,1,20,6,2,5,2,0.57,White Hart Lane,9,8,71.4,05-03-17,33,6.64,21,78.12,0.48,8,EPL
1880,1880,13,3,12,72.83,6.64,57.69,8,"Thibaut Courtois,David Luiz,César Azpilicueta,Gary Cahill,Victor Moses,N'Golo Kanté,Cesc Fàbregas,Marcos Alonso,Pedro,Diego Costa,Eden Hazard",1,3,50,8,37,6.1,4,2,7,0.49,7,2,8,75,6,18,3,1,3,50,"Darren Randolph,Cheikhou Kouyaté,Winston Reid,José Fonte,Aaron Cresswell,Manuel Lanzini,Pedro Obiang,Mark Noble,Sofiane Feghouli,Andy Carroll,Robert Snodgrass",73.43,4,4,37,2,6,68.18,2,433,5,5,Andre Marriner,2,0.52,18,1,Antonio Conte,14,8,0,50,1,8,7,69.44,Chelsea,9,1,7,0,343,0,4,2,11,75.99,6,4,West Ham United,Slaven Bilic,8,2,4,6.29,1,26,2,2,2,1,0.51,London Stadium,14,14,73.71,06-03-17,22,6.19,13,69.57,0.48,9,EPL
1703,1703,13,3,15,56.89,6.4,65.38,6,"Lee Grant,Phil Bardsley,Bruno Martins Indi,Ryan Shawcross,Erik Pieters,Mame Biram Diouf,Geoff Cameron,Joe Allen,Ramadan Sobhi,Jonathan Walters,Saido Berahino",0,3,68.18,8,37,6.28,2,1,5,0.37,9,2,11,57.14,8,23,4,0,4,65.79,"Willy Caballero,Bacary Sagna,Nicolás Otamendi,Aleksandar Kolarov,Gaël Clichy,Fernandinho,Jesús Navas,Kevin De Bruyne,Yaya Touré,Leroy Sané,Sergio Agüero",55.64,3,6,37,2,4,81.82,2,4141,11,7,Neil Swarbrick,8,0.65,23,0,Mark Hughes,24,11,0,50,0,18,15,61.11,Stoke City,13,1,15,1,442,0,3,7,12,77.12,5,1,Manchester City,Josep Guardiola,11,1,12,6.18,1,32,8,0,2,1,0.63,Etihad Stadium,17,13,76.47,08-03-17,35,6.47,22,70.29,0.35,5,EPL
1558,1558,16,11,12,59.18,6.47,73.81,8,"Darren Randolph,Cheikhou Kouyaté,Winston Reid,José Fonte,Aaron Cresswell,Sofiane Feghouli,Pedro Obiang,Mark Noble,Manuel Lanzini,Michail Antonio,Andy Carroll",1,7,79.17,20,39,6.15,7,5,4,0.42,15,3,14,35.71,5,20,5,2,3,76.67,"Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Harry Arter,Dan Gosling,Ryan Fraser,Joshua King,Marc Pugh,Benik Afobe",53.32,6,5,39,2,12,69.44,5,4231,9,8,Robert Madley,11,0.51,20,1,Slaven Bilic,19,14,1,75,3,19,14,47.62,West Ham United,9,0,14,4,4411,0,6,9,22,60.71,7,6,AFC Bournemouth,Eddie Howe,15,9,14,6.29,0,32,11,2,7,0,0.58,Vitality Stadium,20,10,63.94,11-03-17,27,6.55,18,58.7,0.49,16,EPL
1632,1632,8,10,8,60.27,6.22,72.73,3,"Ben Foster,Craig Dawson,Gareth McAuley,Jonny Evans,Nyom,Claudio Yacob,Jake Livermore,Darren Fletcher,Nacer Chadli,Hal Robson-Kanu,James McClean",1,3,60,8,37,6.17,2,2,2,0.36,11,1,9,83.33,4,23,5,2,4,46.15,"Joel Robles,Seamus Coleman,Phil Jagielka,Ashley Williams,Leighton Baines,Morgan Schneiderlin,Gareth Barry,Ross Barkley,Tom Davies,Kevin Mirallas,Romelu Lukaku",63.25,3,9,37,2,5,64.29,3,4231,6,5,Graham Scott,4,0.63,23,0,Tony Pulis,10,9,2,100,3,15,7,78.26,West Bromwich Albion,12,0,7,4,433,0,3,5,16,68.2,2,6,Everton,Ronald Koeman,12,5,6,6.19,0,20,4,0,7,0,0.64,Goodison Park,12,9,72.1,11-03-17,27,6.53,15,58.82,0.37,5,EPL
1648,1648,3,6,8,60.65,6.34,60,3,"Lukasz Fabianski,Angel Rangel,Federico Fernández,Alfie Mawson,Martin Olsson,Leroy Fer,Jack Cork,Tom Carroll,Wayne Routledge,Fernando Llorente,Gylfi Sigurdsson",0,2,64.29,14,36,6.17,3,3,5,0.44,10,1,7,60,2,14,5,4,2,70,"Eldin Jakupovic,Omar Elabdellaoui,Andrea Ranocchia,Harry Maguire,Andrew Robertson,Tom Huddlestone,Lazar Markovic,Alfred N'Diaye,Sam Clucas,Kamil Grosicki,Abel Hernández",58.28,1,5,36,2,8,75,2,4141,4,0,Andre Marriner,5,0.5,14,0,Paul Clement,11,7,0,25,2,13,8,62.75,Swansea City,10,3,8,2,433,2,1,3,15,64.61,5,7,Hull,Marco Silva,5,7,8,6.18,3,20,5,1,5,7,0.56,KCOM Stadium,12,14,66.13,11-03-17,22,6.4,12,65.62,0.5,11,EPL
1674,1674,4,5,3,47.72,6.51,25,3,"Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,George Boyd,Jeff Hendrick,Joey Barton,Scott Arfield,Andre Gray,Ashley Barnes",0,4,30,12,60,6.02,1,2,4,0.31,8,1,1,76.92,11,25,5,1,7,30.56,"Simon Mignolet,Nathaniel Clyne,Joel Matip,Ragnar Klavan,James Milner,Emre Can,Georginio Wijnaldum,Adam Lallana,Sadio Mané,Divock Origi,Philippe Coutinho",47.71,1,3,60,3,5,75,2,433,6,1,Craig Pawson,3,0.64,25,1,Sean Dyche,12,1,1,33.33,2,15,6,81.48,Burnley,10,3,6,1,442,2,1,9,10,67.21,4,1,Liverpool,Jürgen Klopp,16,3,12,6.43,2,7,3,1,4,3,0.69,Anfield,4,7,67.8,12-03-17,32,6.29,22,85.71,0.36,11,EPL
